漲 zhǎng (zhàng)|(zhāng)
漴 zhuàng (chuáng)|(chóng)
漷 huǒ (kuò)|(huò)
漸 jiàn (jiān)|(qián)|(chán)
漺 shuǎng (chuǎng)
漻 liáo (xiào)|(liú)
漼 cuǐ (cuī)
漿 jiāng (jiàng)
潎 pì (piē)|(piào)
潏 yù (jué)|(shù)
潐 jiào (jiǎo)|(qiáo)
潑 pō (po)|(bō)
潒 dàng (xiàng)|(yǎng)
潘 pān (pàn)|(bō)|(pán)|(fān)
潙 wéi (guī)
潚 sù (xiāo)|(sōu)
潝 xī (yà)
潢 huáng (huàng)|(guāng)
潦 lǎo (lào)|(láo)|(liáo)|(liǎo)
潨 cóng (zōng)
潪 zhè (zhì)
潬 shàn (tān)
潭 tán (xún)|(yǐn)|(dàn)
潯 xún (yín)
潰 kuì (xiè)
潳 tú (zhā)
潵 sǎ (sàn)
潼 tóng (chōng)|(zhōng)
潽 pū (pǔ)
澄 chéng (dèng)
澆 jiāo (ào)|(nào)
澇 lào (láo)
澉 gǎn (hàn)
澊 cūn (cún)
澍 shù (zhù)
澎 pēng (péng)
澠 miǎn (shéng)
澡 zǎo (cāo)
澣 huàn (hàn)
澤 zé (shì)|(yì)|(duó)
澨 shì (cuó)
澩 xué (xiào)
澫 wàn (màn)|(ǒu)
澬 zī (cí)
澭 yōng (yǒng)
澮 huì (kuài)|(huá)
澳 ào (yù)
澴 huán (xuàn)
澶 chán (dàn)|(zhān)
澹 dàn (dān)|(shàn)|(tán)
激 jī (ji)|(jiào)|(jiāo)
濂 lián (xiǎn)
濄 guō (wō)
濆 fén (pēn)
濈 jí (shà)
濊 huì (wèi)|(huò)
濎 dǐng (tìng)
濔 mǐ (mí)|(nǐ)
濕 shī (tà)|(xí)
濘 nìng (níng)|(nì)
濜 jìn (jīn)
濞 bì (pì)
濟 jì (jǐ)|(qí)
濡 rú (ruǎn)|(ér)|(nuán)|(nuò)
濢 cuì (zuǐ)
濤 tāo (cháo)|(shòu)|(dào)
濩 huò (hù)
濫 làn (jiàn)|(lǎn)|(lán)
濬 jùn (xùn)
濭 ǎi (kài)|(kè)
濯 zhuó (shuò)|(zhào)
濺 jiàn (jiān)|(zàn)
濼 luò (pō)|(lì)
瀁 yàng (yǎng)
瀅 yíng (yìng)|(jiōng)
瀆 dú (dòu)
瀇 wǎng (wāng)
瀋 shěn (chèn)|(pán)
瀎 mò (miè)
瀏 liú (liū)
瀑 pù (bào)|(bó)
瀢 wěi (duì)
瀤 huái (wāi)
瀧 lóng (shuāng)
瀰 mí (mǐ)|(nǐ)
瀳 jiàn (zùn)
瀴 yíng (yǐng)|(yìng)
瀹 yuè (yào)
瀼 ráng (nǎng)|(ràng)
灂 zhuó (zé)|(jiào)
灄 shè (nì)
灌 guàn (huàn)
灑 sǎ (xiǎn)|(xǐ)|(lí)|(shī)
灒 zàn (cuán)|(qián)|(zā)
灓 luán (luàn)
灘 tān (hàn)|(nàn)
灠 lǎn (làn)
灥 xún (quán)|(quàn)
火 huǒ (huō)
灬 biāo (huǒ)
灯 dēng (dīng)
灵 líng (ling)
灹 zhà (yù)
炃 fén (bèn)
炅 jiǒng (guì)
炎 yán (yàn)|(tán)
炏 kài (yán)
炐 pàng (fēng)
炔 guì (xuè)|(quē)
炕 kàng (hāng)
炖 dùn (tún)
炤 zhào (zhāo)|(zhǎo)
炪 zhuō (chù)
炮 pào (páo)|(bāo)
炰 páo (fǒu)
炸 zhà (zhá)
為 wèi (wéi)
烄 jiǎo (yào)
烊 yáng (yàng)
烋 xiū (xiāo)
烏 wū (yā)|(wù)
烔 tóng (dòng)
烙 lào (luò)
烛 zhú (chóng)
烜 xuǎn (xuān)|(huǐ)
烟 yān (yīn)
烠 huí (huǐ)|(ǎi)
烦 fán (fan)
烰 fú (fū)
烲 xiè (chè)
烴 tīng (jǐng)
烻 yàn (shān)
焃 hè (huò)
焄 xūn (hūn)
焅 kù (kào)
焆 juān (yè)|(yuè)|(yuān)
焉 yān (yí)
焌 jùn (qū)
焏 jí (qì)
焘 dào (tāo)
焚 fén (fèn)
焞 tūn (tuī)|(jùn)
無 wú (mó)
焣 chǎo (jù)
焥 wò (ài)
焦 jiāo (qiáo)
焫 ruò (rè)
焬 xī (yì)
焯 chāo (zhuō)|(zhuó)|(chuò)
焱 yàn (yì)
然 rán (ran)
焸 xiòng (yīng)|(gǔ)
焻 chàng (guā)
煆 xiā (xià)
煇 huī (hún)|(yùn)|(xūn)|(xuàn)
煉 liàn (làn)
煎 jiān (jiàn)|(jiǎn)
煒 wěi (huī)
煔 shǎn (qián)|(shān)
煖 nuǎn (xuān)
煞 shā (shà)
煠 zhá (yè)
煦 xù (xiū)
煨 wēi (yù)
煩 fán (fan)
煬 yáng (yàng)
煴 yūn (yùn)|(wěn)
煾 ēn (yūn)
熀 huǎng (yè)
熇 hè (xiāo)|(kǎo)|(kào)
熏 xūn (xùn)
熑 lián (qiān)
熒 yíng (xíng)|(jiǒng)
熙 xī (yí)
熜 cōng (zǒng)
熝 lù (āo)
熟 shú (shóu)
熢 péng (bèng)|(fēng)
熣 suī (cuǐ)
熨 yùn (yù)|(wèi)
熬 áo (āo)
熯 hàn (rǎn)
熰 ōu (òu)
熿 huáng (huǎng)
燀 chǎn (dǎn)|(chàn)
燂 tán (xún)|(qián)
燆 qiāo (xiāo)
燉 dùn (tún)|(dūn)
燋 jiāo (qiáo)|(jué)|(zhuó)
燌 fén (bèn)
燍 sī (xī)
燎 liáo (liǎo)|(liào)
燒 shāo (shào)
燔 fán (fén)
燕 yàn (yān)
燖 xún (qián)
燙 tàng (dàng)
營 yíng (cuō)
燠 yù (ào)
燤 tài (liè)
燥 zào (sào)
燭 zhú (kuò)
燸 rú (ruǎn)
燹 xiǎn (bìng)
燾 dào (tāo)
燿 yào (shuò)|(shào)
爄 lì (liè)
爆 bào (bó)
爉 là (liè)
爌 kuàng (huǎng)|(kuǎng)
爍 shuò (luò)|(yuè)
爓 yàn (xún)
爝 jué (jiào)
爞 chóng (tóng)
爪 zhǎo (zhuǎ)
爭 zhēng (zhèng)
爯 chēng (chèng)
爲 wèi (wéi)
父 fù (fǔ)
爷 yé (ye)
爸 bà (ba)
爺 yé (ye)
爻 yáo (xiào)
爽 shuǎng (shuāng)
爾 ěr (mǐ)|(nǐ)
爿 pán (qiáng)
片 piàn (piān)|(pàn)
牑 biān (miàn)
牓 bǎng (pāng)
牙 yá (yà)
牚 chēng (chèng)
牞 jiū (lè)
牟 móu (mào)|(mù)
牠 tā (tuó)
牢 láo (lào)|(lóu)
物 wù (wu)
牫 gē (qiú)|(zāng)
牰 yòu (chōu)
牴 dǐ (dī)|(zhāi)
牽 qiān (qiàn)
牾 wǔ (wú)
犄 jī (yī)
犆 zhí (tè)
犍 jiān (qián)|(jiǎn)
犛 máo (lí)
犥 piāo (pào)
犧 xī (suō)
犪 kuí (ráo)
犴 àn (án)|(jiàn)|(hān)
犵 gē (hé)
犹 yóu (yòu)
犺 kàng (gǎng)
犻 bó (pèi)|(fèi)
犿 huān (fān)
狂 kuáng (jué)
狃 niǔ (nǜ)
狄 dí (tì)
狋 yí (quán)|(chí)
狌 shēng (xīng)
狏 tuó (yí)
狟 huán (xuān)|(héng)
狠 hěn (yán)|(kěn)|(hǎng)
狡 jiǎo (xiào)
狢 hé (mò)
狤 jí (jié)|(kuài)
狧 tà (shì)
狪 tóng (dòng)
狵 máng (zhuó)
狶 xī (shǐ)
狻 suān (xùn)|(jùn)
狼 láng (lǎng)|(làng)|(hǎng)
猈 bài (pí)
猎 liè (xī)|(què)
猓 guǒ (luǒ)
猗 yī (yǐ)|(jì)|(ē)|(wēi)
猚 yá (wèi)
猥 wěi (wèi)
猩 xīng (xing)
猫 māo (miáo)|(máo)
猭 chuān (chuàn)|(shān)
猰 yà (jiá)|(qiè)
猲 xiē (hè)|(gé)
猵 biān (piàn)
猶 yóu (yáo)
猼 bó (pò)
獁 mà (mǎ)
獃 dāi (ái)
獋 háo (gāo)
獏 mò (mú)
獖 bèn (fèn)|(fén)
獜 lín (lìn)
獝 xù (yù)
獞 tóng (zhuàng)
獟 yào (xiāo)
獠 liáo (lǎo)
獦 gé (xiē)|(liè)
獪 kuài (huá)
獬 xiè (hǎ)|(jiě)
獮 xiǎn (mí)
獳 nòu (rú)
獶 nǎo (yōu)|(náo)
獷 guǎng (jǐng)
獻 xiàn (suō)|(xī)
獾 huān (quán)
獿 nǎo (náo)
玀 luó (ě)
玄 xuán (xuàn)
玅 miào (yāo)
玆 zī (xuán)
率 lǜ (shuài)|(lüe)
王 wáng (wàng)|(yù)
玚 chàng (yáng)
玟 wén (mín)
玢 bīn (fēn)
玧 mén (yǔn)
玪 jiān (yín)|(qián)|(lín)
玵 án (gān)
玷 diàn (diān)
玹 xuán (xuàn)|(xián)
玼 cǐ (cī)|(cuō)
珆 yí (tāi)
珇 zǔ (jù)
珞 luò (lì)
珢 yín (kèn)
珩 háng (héng)
珲 huī (hún)
珵 chéng (tǐng)
珶 dì (tí)
琁 xuán (qióng)
琅 láng (làng)
理 lǐ (li)
琈 fú (fū)
琕 pín (bǐng)
琗 sè (cuì)
琞 shèng (wàng)
琟 wéi (yù)
琠 tiǎn (tiàn)
琢 zuó (zhuó)
琣 běng (pěi)
琯 guǎn (gùn)|(guān)|(guàn)
琿 hún (huī)
瑒 chàng (yáng)|(dàng)
瑗 yuàn (huán)
瑩 yíng (yǐng)
瑱 zhèn (tiàn)
瑲 qiāng (chēng)|(cāng)
瑹 shū (tū)
瑾 jǐn (jìn)
璅 suǒ (zǎo)
璉 liǎn (lián)
璏 wèi (zhì)
璚 qióng (jué)
璯 huì (kuài)
環 huán (huàn)
璷 lú (fū)
璸 bīn (pián)
璾 zī (jì)
瓊 qióng (xuán)
瓕 mí (xǐ)
瓗 qióng (wěi)|(wèi)
瓛 huán (yè)|(yǎn)
瓟 bó (páo)
瓠 hù (hú)|(huò)|(gū)
瓡 zhí (hú)
瓦 wǎ (wà)
瓨 xiáng (hóng)
瓩 qiān (wǎ)
瓭 dǎn (dān)
瓹 juān (juàn)
瓿 bù (pǒu)
甄 zhēn (zhèn)|(juàn)
甌 ōu (ǒu)
甎 zhuān (chuán)
甘 gān (hān)
甚 shén (shèn)
生 shēng (sheng)
用 yòng (yong)
甫 fǔ (fū)|(pǔ)
甬 yǒng (dòng)
甭 béng (qì)
甯 níng (nìng)
由 yóu (yāo)
甲 jiǎ (jia)
甴 zhá (yóu)
甸 diān (diàn)|(tián)|(shèng)|(yìng)
町 tīng (tǐng)|(zhèng)|(tiǎn)|(dīng)
甽 zhèn (quǎn)|(zhùn)
甾 zāi (zī)
甿 méng (máng)
畇 yún (tián)
畏 wèi (wēi)|(wěi)
畐 fú (bì)
畗 dá (fú)
留 liú (liù)|(liǔ)
畜 chù (xù)
畝 mǔ (mǒu)
畟 cè (jì)
畤 zhì (chóu)|(shì)
畨 pān (fān)
番 fān (fán)|(bō)|(pó)|(pān)|(pán)|(pàn)|(pí)
畬 shē (yú)
當 dāng (dàng)|(dang)
畸 jī (qí)
畹 wǎn (yuǎn)
畺 jiāng (jiàng)
畽 tǔn (tuǎn)
疄 lìn (lín)
疆 jiāng (jiàng)
疋 pǐ (shū)|(yǎ)
疌 jié (qiè)
疐 zhì (dì)
疑 yí (níng)
疔 dīng (nè)
疘 gāng (gōng)
疙 gē (yì)
疟 nüè (yào)
疣 yóu (yòu)
疦 jué (xuè)
疨 xiā (yá)
疴 kē (ē)|(qià)
疵 cī (zī)|(zhài)|(jì)
疸 dǎn (da)
疹 zhěn (chèn)
疺 fá (biǎn)
疽 jū (jǔ)
痀 jū (gōu)
痆 niè (nì)|(niǎn)
症 zhèng (zhēng)
痋 téng (chóng)
痌 tōng (tóng)
痏 wěi (yòu)|(yù)
痑 tān (shǐ)
痒 yǎng (yáng)
痕 hén (gèn)
痡 fū (pū)|(pù)
痦 wù (pī)
痪 huàn (tuǎn)
痭 bēng (péng)|(bìng)
痱 fèi (féi)|(fěi)
痳 lín (lìn)
痶 tiǎn (diǎn)
痷 ān (yè)|(è)
痾 ē (kē)
瘅 dān (dàn)
瘈 chì (zhì)
瘍 yáng (dàng)
瘕 jiǎ (xiā)
瘖 yīn (yìn)
瘟 wēn (wò)|(yūn)
瘣 huì (lěi)
瘥 chài (cuó)
瘧 nüè (yào)
瘨 diān (chēn)
瘩 da (dá)
瘪 biě (biē)
瘳 chōu (lù)
瘵 zhài (jì)
瘻 lòu (lǘ)
療 liáo (liào)|(shuò)
癆 láo (lào)
癉 dān (dàn)|(dǎn)|(tán)
癌 ái (yán)
癐 guì (wēi)
癑 nòng (nóng)
癘 lì (lài)
癛 lǐn (bǐng)
癟 biě (bié)|(biē)
癩 lài (là)
登 dēng (dé)
發 fā (fa)|(fà)|(bō)
白 bái (bai)|(bó)
百 bǎi (bó)|(mò)
皀 jí (xiāng)|(bī)
的 de (dì)|(dí)
皅 pā (bà)
皇 huáng (wǎng)
皋 gāo (háo)|(gū)
皓 hào (huī)
皖 wǎn (huàn)
皛 xiǎo (jiǎo)|(pò)
皤 pó (pán)
皪 lì (luò)|(bō)
皺 zhòu (zhōu)
皻 zhā (cǔ)
皽 zhāo (zhǎn)|(dǎn)
皿 mǐn (mǐng)
盅 zhōng (chōng)
盍 hé (kě)
监 jiān (jiàn)
盒 hé (ān)
盓 yū (wū)
盖 gài (gai)|(gě)
盘 pán (pan)
盛 shèng (chéng)
盟 méng (mèng)|(míng)
盡 jǐn (jìn)
監 jiān (jiàn)|(kàn)
盤 pán (pan)|(xuán)
盧 lú (lǘ)|(léi)
盩 zhōu (chóu)
盬 gǔ (gù)|(gū)
盯 dīng (chéng)
盳 wàng (máng)
盷 tián (xián)|(mín)
相 xiāng (xiàng)
盹 dǔn (zhūn)
盻 xì (pǎn)
盼 pàn (fén)
盾 dùn (shǔn)|(yǔn)
省 shěng (xǐng)|(xiǎn)
眃 yún (hùn)
眄 miǎn (miàn)
眇 miǎo (miào)
眈 dān (chěn)
眊 mào (mèi)
看 kàn (kān)
眏 yāng (yǎng)|(yìng)
眑 yǎo (āo)|(ǎo)
眗 jū (xū)|(kōu)
眙 yí (chì)
眜 mò (miè)
眠 mián (miǎn)|(mǐn)
眣 dié (chōu)
眩 xuàn (huàn)|(juàn)
眪 bǐng (fǎng)
眫 mǐ (pàn)
眭 suī (huī)|(xié)|(wèi)
眯 mī (mǐ)|(mì)|(mí)
眰 diè (zhì)
眴 xuàn (shùn)|(xún)
眼 yǎn (wěn)
眽 mò (mì)
着 zhe (zháo)|(zhuó)|(zhāo)
睃 suō (jùn)|(juān)
睄 shào (qiáo)|(xiāo)
睇 dì (tī)|(tí)
睉 cuó (zhuài)
睔 gùn (huán)|(lǔn)
睕 wǎn (wàn)|(wān)
睖 lèng (chēng)
睛 jīng (jing)|(jǐng)
睟 suì (zuì)
睢 suī (huī)|(wěi)
睪 yì (zé)|(dù)|(gāo)
睫 jié (shè)
睱 xià (xiá)
睲 xǐng (xìng)
睽 kuí (kuì)|(jì)
睾 gāo (hào)
瞀 mào (wú)
瞇 mī (mǐ)|(mì)
瞉 kòu (jì)
瞋 chēn (tián)|(tiàn)|(shèn)
瞏 qióng (huán)
瞑 míng (méng)|(mián)
瞗 diāo (dōu)
瞜 lōu (lóu)|(lǘ)
瞞 mán (mén)|(mèn)
瞟 piǎo (piào)|(piāo)
瞠 chēng (zhèng)
瞢 méng (máng)|(mèng)
瞥 piē (bì)
瞭 liǎo (liào)
瞯 xián (jiàn)
瞲 xù (xuè)
瞴 móu (wǔ)|(mí)
瞵 lín (lìn)|(lián)
瞶 guì (wèi)|(kuì)
瞷 jiàn (xián)
瞿 qú (jù)|(jí)
矃 nǐng (chēng)
矆 huò (xuē)|(yuè)|(wò)
矇 méng (měng)|(mēng)
矌 kuàng (guō)
矎 xuān (xuàn)
矔 guàn (quán)
矕 mǎn (mán)
矖 xǐ (lí)
矜 jīn (qín)|(guān)
矞 yù (jué)|(xù)
矠 zé (zhuó)
矣 yǐ (xián)
知 zhī (zhì)
矫 jiǎo (jiáo)
矯 jiǎo (jiāo)|(jiáo)
石 shí (dàn)
矵 qì (diāo)
矸 gān (gàn)|(gǎn)|(hàn)
矺 zhé (dā)
矻 kū (qià)
矼 gāng (kòng)|(qiāng)
砉 huò (xū)|(huā)
砊 kāng (kàng)
砌 qì (qiè)
砏 bīn (fēn)|(pīn)
研 yán (yàn)|(xíng)
砝 fá (jié)|(gé)|(fǎ)
砟 zhǎ (zhà)|(zuó)
砠 jū (zū)
砢 kē (luǒ)
砥 dǐ (zhǐ)
砩 fú (fèi)
砫 zhù (zhǔ)
砬 lá (lì)|(lā)
砮 nǔ (nú)
砰 pēng (pīng)|(pèng)
砲 pào (báo)|(pū)
砵 bō (è)
硄 kuāng (guāng)
硅 guī (hè)
硊 wěi (guì)
硌 gè (luò)|(lì)
硍 xiàn (kèn)|(kēng)|(yǐn)
硎 xíng (kēng)
硏 yán (yàn)
硐 dòng (tóng)|(liú)
硑 pēng (píng)
硙 wéi (wèi)
硜 kēng (qìng)
硝 xiāo (qiào)
硞 què (kè)|(kù)
硥 mǎng (bàng)
硦 luò (lòng)
硧 yǒng (tóng)
硪 wò (é)|(yǐ)
硫 liú (chù)
硬 yìng (gěng)
硶 chěn (cén)
硻 kēng (kěng)
硼 péng (pēng)
硽 yān (yǎn)
硾 zhuì (duǒ)
碂 zòng (cóng)
碊 jiān (zhàn)
碌 lù (luò)|(liù)
碏 què (xī)
碓 duì (duī)
碕 qí (qī)|(qǐ)
碖 lǔn (lùn)|(lún)
碙 náo (gāng)
碟 dié (shé)
碡 dú (zhóu)
碣 jié (kě)|(yà)
碨 wèi (wěi)
碪 zhēn (ǎn)|(kàn)
碮 tí (dī)
碱 jiǎn (xián)
碴 chá (chā)
碻 què (qiāo)
碿 sù (xiè)
磂 liú (liù)
磃 sī (tí)
磅 bàng (pāng)|(páng)
磆 huá (kě)|(gū)
磈 wěi (kuǐ)
磍 xiá (qià)|(yà)
磏 lián (qiān)
磑 wéi (wèi)|(ái)|(gài)
磓 duī (zhuì)
磕 kē (kě)
磖 lá (lā)
磚 zhuān (tuán)|(tuó)
磝 áo (qiāo)
磟 liù (lù)
磣 chěn (cà)
磤 yǐn (yīn)
磥 lěi (léi)
磨 mó (mo)|(mò)
磩 qì (zhú)
磬 qìng (qǐng)
磴 dèng (dēng)
磷 lín (lìn)|(lǐn)|(líng)
磺 huáng (kuàng)|(gǒng)
磻 pán (bō)
磼 zá (shé)
磽 qiāo (qiǎo)|(qiào)|(áo)
礆 jiǎn (xiǎn)
礉 hé (qiāo)|(qiào)|(áo)
礊 kè (huò)
礌 léi (lèi)|(lěi)
礐 què (hú)
礘 è (qì)
礙 ài (yí)
礥 xián (xín)
礦 kuàng (gǒng)
礧 léi (lèi)|(lěi)
礫 lì (luò)
礹 yán (yǎn)
示 shì (qí)|(zhì)|(shí)
祁 qí (zhǐ)
祇 qí (chí)|(zhī)|(zhǐ)
祈 qí (guǐ)
祊 bēng (fāng)
祌 zhòng (chōng)
祓 fú (fèi)
祕 mì (bì)
祖 zǔ (jiē)
祝 zhù (zhòu)|(chù)
神 shén (shen)|(shēn)
祠 cí (sì)
祢 mí (nǐ)
票 piào (piāo)
祭 jì (zhài)
祱 shuì (lèi)
禁 jìn (jīn)
禅 chán (shàn)
禎 zhēn (zhēng)
福 fú (fù)
禓 yáng (shāng)
禜 yǒng (yíng)
禧 xǐ (xī)
禨 jī (jì)|(qí)
禪 chán (shàn)|(tán)
禰 mí (nǐ)|(xiǎn)
禺 yú (yù)
离 lí (chī)
秄 zǐ (zì)
秅 chá (ná)
秇 yì (zhí)
种 zhǒng (zhòng)|(chóng)
秏 hào (mào)
科 kē (kè)
秘 mì (bì)|(bié)
秜 ní (nì)
租 zū (jū)
秤 chèng (chēng)|(píng)
积 jī (zhǐ)
称 chēng (chèn)|(chèng)
秲 zhì (shì)
秳 huó (kuò)
秴 hé (gé)
秸 jiē (jí)
移 yí (chǐ)|(yì)
秿 fù (bū)|(pū)
稄 xùn (zè)
稌 tú (shǔ)
稍 shāo (shào)
税 shuì (tuō)|(tuì)|(tuàn)
稕 zhùn (zhǔn)
稘 jī (qí)
稜 léng (lèng)|(líng)
稞 kē (huà)
稟 bǐng (lǐn)
稠 chóu (tiáo)|(diào)
稡 zuì (zú)|(sū)
稧 xì (qiè)
稫 pì (bì)
種 zhǒng (zhòng)|(chóng)
稯 zōng (zǒng)
稰 xǔ (xū)
稱 chēng (chèn)|(chèng)
稴 xián (jiān)|(liàn)|(liǎn)
稵 zī (jiū)
稷 jì (zè)
稹 zhěn (zhēn)|(biān)
稽 jī (qǐ)
稾 gǎo (kào)|(gào)|(jiào)
穇 cǎn (shān)|(cēn)
穈 méi (mén)|(mí)
穉 zhì (chí)|(tí)
穋 lù (jiū)
穖 jǐ (jì)
穘 xiāo (rào)
穛 zhuō (bó)
穜 zhǒng (tóng)|(zhòng)
穥 yù (yǔ)
穧 jì (zì)
穪 chēng (bié)
穫 huò (hù)
穮 biāo (pāo)
穰 ráng (rǎng)|(réng)
穱 zhuō (jué)
穳 cuán (zàn)
穴 xué (jué)
穵 wā (yà)
究 jiū (jiu)|(jiù)
穹 qióng (qiōng)|(kōng)
空 kōng (kòng)|(kǒng)
穻 yū (yǔ)
穾 yào (yǎo)
穿 chuān (chuàn)|(yuān)
窀 zhūn (tún)
窈 yǎo (yào)
窋 zhú (kū)
窌 jiào (pào)|(liáo)|(liù)
窐 guī (wā)
窒 zhì (dié)
窔 yào (yǎo)
窕 tiǎo (tiāo)
窖 jiào (zào)
窗 chuāng (cōng)
窨 xūn (yìn)|(yīn)
窫 yà (yē)
窬 yú (dōu)
窯 yáo (yào)|(qiāo)
窳 yǔ (yú)
窶 jù (lóu)
窺 kuī (kuǐ)
窼 zhāo (kē)
窾 kuǎn (cuàn)
竀 chēng (chèng)
竄 cuàn (cuān)
竇 dòu (dú)
立 lì (wèi)
竘 qǔ (kǒu)
站 zhàn (zhān)
竜 lóng (néng)
章 zhāng (zhàng)
童 tóng (zhōng)
竧 jìng (zhěn)
竵 wāi (huā)
竷 kǎn (kàn)
竺 zhú (dǔ)
竻 lè (jīn)
竿 gān (gàn)|(gǎn)
笍 zhuì (ruì)
笏 hù (wěn)|(wù)
笐 háng (hàng)
笒 cén (jìn)|(hán)
笓 bì (pí)|(bī)
笚 dā (xiá)|(nà)
笤 tiáo (shào)
笧 cè (shàn)
笮 zé (zhà)|(zuó)
笰 fú (fèi)
笼 lóng (long)|(lǒng)
筊 xiáo (jiǎo)|(jiào)
筋 jīn (qián)
筍 sǔn (yún)|(xùn)
筑 zhù (zhú)
筒 tǒng (dòng)|(tóng)
答 dá (dā)
筠 yún (jūn)
筤 láng (làng)
筧 jiǎn (xiàn)
筩 tóng (tǒng)|(yǒng)|(dòng)
筫 zhì (zhǐ)
筴 cè (jiā)|(jiá)
筶 gào (gǎo)
箁 póu (bù)|(fú)|(pú)
箄 bǐ (bēi)|(bī)|(bì)|(pái)
箈 tái (chí)
箉 guǎi (dài)
箌 dào (zhào)
箎 chí (hǔ)
箐 qìng (jīng)|(qiāng)
箑 shà (zhá)
箖 lín (lǐn)
算 suàn (suan)
箘 jùn (qūn)
箠 chuí (zhuī)
箢 yuān (wǎn)
箬 ruò (nà)
箴 zhēn (jiǎn)
箵 xīng (xǐng)|(shěng)
箷 yí (shī)
箸 zhù (zhuó)
箹 yuē (yào)|(chuò)
箾 shuò (xiāo)|(qiào)
節 jié (jiē)
篅 chuán (duān)
篔 yún (xūn)
篣 péng (páng)
篦 bì (pí)
篧 zhuó (huò)
篩 shāi (shī)
篬 qiāng (cāng)
篲 huì (suì)
篴 dí (zhú)
篸 cǎn (cēn)|(zān)
篹 zhuàn (suǎn)|(zuǎn)
篻 piǎo (biāo)
篿 tuán (zhuān)
簀 zé (zhài)
簂 guì (guó)
簇 cù (chuò)|(còu)
簉 zào (chòu)
簍 lǒu (lǚ)|(jù)
簎 cè (jí)
簛 shāi (sī)
簜 dàng (tāng)
簨 sǔn (zhuàn)
簪 zān (zǎn)
簫 xiāo (xiǎo)
簳 gǎn (gàn)
簸 bǒ (bò)
簻 zhuā (kē)
簿 bù (bó)
籈 zhēn (jiān)
籋 niè (mí)
籌 chóu (táo)
籍 jí (jiè)
籑 zhuàn (zuǎn)
籓 fān (bān)|(pān)
籔 sǒu (shǔ)
籛 jiǎn (jiān)
籠 lóng (long)|(lǒng)
籧 qú (jǔ)
籴 dí (zá)
粃 bǐ (pī)
粆 shā (chǎo)
粇 kāng (jīng)
粘 zhān (nián)
粢 zī (cí)|(jì)
粣 cè (sè)
粥 zhōu (yù)
粰 fú (fū)
粹 cuì (suì)
粼 lín (lǐn)
精 jīng (qíng)|(jìng)
粿 guǒ (huà)
糁 sǎn (shēn)
糄 biǎn (biān)
糊 hú (hu)|(hū)|(hù)
糜 mí (méi)
糝 sǎn (sān)|(shēn)
糨 jiàng (jiāng)
糶 tiào (diào)
糸 mì (sī)
糺 jiū (jiǔ)
系 xì (xi)|(jì)
糽 zhěng (zhēng)
糾 jiū (jiǎo)
紀 jì (jǐ)
約 yuē (yāo)|(yào)|(dì)
紅 hóng (gōng)|(jiàng)
紆 yū (ōu)
紇 hé (gē)|(jié)
紊 wěn (wèn)
紋 wén (wèn)
紒 jì (jié)|(jiè)
純 chún (zhǔn)|(tún)|(quán)|(zī)|(zhūn)
紕 pī (pí)|(bǐ)|(bī)|(bì)|(chǐ)
紗 shā (miǎo)
紟 jīn (jìn)
紡 fǎng (bǎng)|(fàng)
索 suǒ (suo)
紥 zā (zhā)
紨 fū (fù)
紬 chóu (chōu)|(zhòu)
紮 zā (zhā)
累 lèi (lěi)|(léi)|(lǜ)|(liè)
紲 xiè (yì)
紴 bō (bì)
紵 zhù (shū)
紶 qū (qǔ)
紹 shào (chāo)
紼 fú (fèi)
紾 zhěn (tiǎn)|(jǐn)
絃 xián (xuàn)
組 zǔ (qū)
絅 jiōng (jiǒng)
絏 xiè (yì)
結 jié (jiē)|(jì)
絓 guà (kuā)
絔 bǎi (mò)
絙 huán (gēng)
絜 jié (xié)|(qià)|(jiá)|(qì)
絞 jiǎo (xiáo)|(jiào)
絠 gǎi (ǎi)
絡 luò (lào)
絢 xuàn (xún)
絣 bēng (bīng)|(pēng)
給 gěi (jǐ)|(xiá)
絧 dòng (tóng)|(tōng)
絩 tiào (diào)|(dào)
絮 xù (chù)|(nǜ)|(nà)
絯 gāi (hài)
絹 juàn (xuàn)
絺 chī (zhǐ)
絻 miǎn (wèn)|(mán)|(wàn)
綃 xiāo (shāo)
綄 huán (huàn)|(wàn)
綅 qīn (xiān)
綆 gěng (bǐng)
綈 tí (tì)
綉 tòu (xiù)
綏 suī (suí)|(shuāi)|(ruí)|(tuǒ)
經 jīng (jing)|(jìng)
綖 yán (xiàn)
綜 zōng (zèng)|(zòng)
綝 chēn (shēn)|(lín)
綟 lì (liè)
綢 chóu (tāo)|(diào)
綧 zhǔn (zhùn)
綪 qiàn (qīng)|(zhēng)
維 wéi (yí)
綮 qǐ (qìng)|(qǐng)
綴 zhuì (chuò)
綷 cuì (zú)
綸 lún (guān)
綺 qǐ (yǐ)
綽 chuò (chāo)
緂 tián (tǎn)|(chān)
緄 gǔn (hùn)|(hún)
総 zǒng (cōng)
緑 lǜ (lù)
緛 ruǎn (ruàn)
緝 jī (qì)|(qī)|(jí)
緟 chóng (zhòng)
緡 mín (mǐn)|(mián)|(hún)
緢 miáo (máo)
緣 yuán (yuàn)
緤 xiè (yè)
編 biān (biǎn)|(biàn)
緪 gēng (gèng)
緰 tóu (xū)|(yú)
緵 zōng (zòng)
緶 biàn (pián)|(biǎn)
緷 yùn (gǔn)
